node_id,code,label,full_label,depth,ontology_description,llm_description,llm_model
http://example.org/competencies#GRNTI_04_11_91,04.11.91,Современная социология в отдельных странах. Персоналия,Раздел: СОЦИОЛОГИЯ. Область: Общие проблемы современной социологии. Современная социология в отдельных странах. Персоналия,3,Современная социология в отдельных странах. Персоналия,"Концепт «Современная социология в отдельных странах. Персоналия» (код 04.11.91) в рамках раздела «Социология» и области «Общие проблемы современной социологии» охватывает исследования, посвящённые вкладу отдельных учёных в развитие социологической мысли в конкретных национальных контекстах. В фокусе — биографии социологов, их ключевые концепции (concepts), теории (theories) и методологические подходы (methodological approaches), а также влияние их работ на национальную социологическую традицию. Синонимичные обозначения темы — «социологические персоналии», «вклад учёных в национальную социологию». Среди типичных задач — анализ научных биографий, сопоставление идей исследователя с доминирующими социологическими парадигмами (sociological paradigms) страны, изучение рецепции его трудов в академическом сообществе. Прикладная значимость проявляется, например, в преподавании истории социологии и формировании национальных исследовательских программ.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_15_07,04.15.07,Общеметодологические проблемы социологии,Раздел: СОЦИОЛОГИЯ. Область: Методология социологии. Методика и техника социологических исследований. Общеметодологические проблемы социологии,3,Общеметодологические проблемы социологии,"Общеметодологические проблемы социологии (04.15.07) относятся к области методологии социологии и затрагивают фундаментальные вопросы построения социологического знания. В рамках этого направления исследуются принципы научного познания (scientific cognition), специфика социологического объяснения (sociological explanation), природа социальных фактов (social facts) и проблема объективности в социологии. К родственным понятиям относятся «основания социологической теории» и «философские проблемы социологии». Среди ключевых задач — разработка критериев научности социологических теорий, определение границ применимости различных исследовательских парадигм, осмысление соотношения количественных и качественных подходов. Прикладное значение этих исследований проявляется, например, в совершенствовании учебных программ по социологии и в формировании методологической культуры исследователей.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_15_21,04.15.21,Структура и программа социологического исследования,Раздел: СОЦИОЛОГИЯ. Область: Методология социологии. Методика и техника социологических исследований. Структура и программа социологического исследования,3,Структура и программа социологического исследования,"Раздел «Методология социологии. Методика и техника социологических исследований» включает концепт «Структура и программа социологического исследования» (04.15.21), который охватывает разработку концептуальной схемы и пошагового плана изучения социальных явлений. В рамках этого направления определяются цель и задачи исследования, формулируются гипотезы (hypotheses), выделяются объект и предмет изучения, разрабатывается инструментарий сбора данных. К родственным понятиям относятся «дизайн социологического исследования» и «исследовательский план». Типичные задачи — обоснование выборки (sampling), составление опросников и гайдов для интервью, проработка этапов полевого этапа и обработки первичных данных. Прикладное применение концепции встречается в изучении общественного мнения и анализе социальных процессов.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_15_31,04.15.31,Методы сбора социологической информации,Раздел: СОЦИОЛОГИЯ. Область: Методология социологии. Методика и техника социологических исследований. Методы сбора социологической информации,3,Методы сбора социологической информации,"Методы сбора социологической информации (methods of collecting sociological data) — раздел в рамках методологии социологии, посвящённый способам получения эмпирических данных о социальных явлениях и процессах. К ключевым подходам в рамках этого концепта относятся опрос (survey), наблюдение (observation) и анализ документов (document analysis). Синонимичные и родственные понятия — «способы сбора социологических данных», «техники получения эмпирической информации в социологии». В рамках методов сбора социологической информации решаются задачи выявления общественного мнения, изучения социальных установок и фиксации поведенческих практик. Применение данных методов широко распространено в исследованиях общественного мнения и при анализе социальных институтов.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_15_41,04.15.41,Методы обработки и анализа социологической информации,Раздел: СОЦИОЛОГИЯ. Область: Методология социологии. Методика и техника социологических исследований. Методы обработки и анализа социологической информации,3,Методы обработки и анализа социологической информации,"Методы обработки и анализа социологической информации (04.15.41) относятся к области методологии социологии и посвящены способам преобразования и интерпретации данных, полученных в ходе социологических исследований. В рамках этого направления применяются статистический анализ (statistical analysis), кластерный анализ (cluster analysis), регрессионное моделирование (regression modeling), а также работа с базами данных и визуализация данных (data visualization). Синонимичные обозначения — «анализ социологических данных», «статистическая обработка социологической информации». Типичные задачи включают выявление закономерностей в социальных процессах, сегментацию аудитории и оценку взаимосвязей между социальными показателями. Прикладное применение находит в изучении общественного мнения и анализе социально‑демографических тенденций.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_21,04.21.21,Общество как система. Типы обществ,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Общество как система. Типы обществ,3,Общество как система. Типы обществ,"Концепт «Общество как система. Типы обществ» (04.21.21) в рамках раздела «Социология» изучает общество как целостную систему, выделяя и анализируя различные типы обществ (societal types) на основе их структурных и функциональных характеристик. В фокусе исследования — социальная структура (social structure), институциональная организация (institutional organization), уровень социальной дифференциации (social differentiation) и способы социальной интеграции (social integration). Синонимичные и родственные понятия: типология обществ, классификация обществ, модели социальных систем. Среди типовых задач — сравнительный анализ традиционных, индустриальных и постиндустриальных обществ, выявление критериев типологизации, изучение механизмов воспроизводства социальной системы. Результаты исследований применяются в социально‑политическом прогнозировании и в разработке образовательных программ по социологии и социальной антропологии.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_31,04.21.31,Ценностно-нормативная структура общества,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Ценностно-нормативная структура общества,3,Ценностно-нормативная структура общества,"Ценностно‑нормативная структура общества (04.21.31) — раздел социологии, изучающий совокупность социальных ценностей (social values), норм (social norms), установок и образцов поведения, регулирующих взаимодействие индивидов и групп в рамках общества как системы. К родственным понятиям относятся «система социокультурных ценностей», «нормативно‑ценностный порядок». В рамках этого направления исследуются механизмы формирования и трансляции ценностей, степень их устойчивости и вариативность в разных социальных группах, а также конфликты между ценностными системами. Среди методов — социологические опросы, контент‑анализ медиадискурса, глубинные интервью. Результаты исследований применяются в сфере образования для разработки воспитательных программ и в публичной политике при оценке социальной консолидации.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_41,04.21.41,Социальные отношения,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Социальные отношения,3,Социальные отношения,"Социальные отношения (social relations) — элемент раздела «СОЦИОЛОГИЯ», области «Общество как система. Социальные отношения и процессы», обозначающий взаимосвязи и взаимодействия между индивидами и социальными группами в обществе. К родственным понятиям относятся «межличностные отношения» и «социальное взаимодействие» (social interaction). В рамках изучения социальных отношений исследуются такие феномены, как социальные связи (social ties), статусы и роли (statuses and roles), нормы и санкции (norms and sanctions), а также механизмы социализации (socialization). Типичные задачи — анализ структуры социальных сетей, выявление паттернов коммуникативного поведения, изучение влияния групповых норм на индивидуальное поведение. Результаты исследований применяются в сфере управления персоналом и в разработке программ социальной интеграции.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_51,04.21.51,Социальные процессы и изменения. Социальное развитие,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Социальные процессы и изменения. Социальное развитие,3,Социальные процессы и изменения. Социальное развитие,"Концепт «Социальные процессы и изменения. Социальное развитие» (04.21.51) в рамках раздела «Социология» изучает динамику трансформации общества и механизмы его эволюционного движения. В фокусе внимания — социальные изменения (social change), социальная динамика (social dynamics), модернизация (modernization) и прогресс (progress). Родственные понятия — «социальные трансформации», «общественное развитие». Исследуются, в частности, факторы социальной мобильности, влияние институциональных изменений на общественные структуры и сценарии социокультурного развития. Среди методов — лонгитюдные наблюдения, сравнительный анализ исторических данных и моделирование социальных трендов. Результаты исследований применяются в сфере государственной политики и при разработке программ социально‑экономического развития регионов.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_61,04.21.61,Социальная организация и управление,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Социальная организация и управление,3,Социальная организация и управление,"Концепт «Социальная организация и управление» (04.21.61) в рамках раздела социологии, изучающего общество как систему и социальные процессы, фокусируется на структуре и механизмах координации деятельности социальных групп и институтов. В центре внимания — такие понятия, как социальная структура (social structure), организационная иерархия (organizational hierarchy), управленческие практики (management practices) и институциональные механизмы (institutional mechanisms). Родственные понятия — «организационное управление», «социология организаций», «управление социальными системами». Исследуются, в частности, модели распределения полномочий, механизмы принятия коллективных решений и способы регулирования внутригрупповых взаимодействий. Прикладное значение концепта проявляется, например, в совершенствовании работы общественных институтов и оптимизации управленческих процессов в различных социальных организациях.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_71,04.21.71,Социальное планирование и прогнозирование,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Социальное планирование и прогнозирование,3,Социальное планирование и прогнозирование,"Социальное планирование и прогнозирование (social planning and forecasting) — раздел социологии, входящий в область «Общество как система. Социальные отношения и процессы», который занимается разработкой стратегий развития социальных систем и оценкой вероятных сценариев их трансформации. В рамках этого направления исследуются социальные тенденции (social trends), демографические процессы (demographic processes), уровень жизни населения и социальные риски (social risks). К ключевым методам относятся сценарное моделирование, статистический анализ данных и экспертные оценки. Среди родственных понятий — «социальное проектирование» и «стратегическое социальное развитие». Результаты применяются, например, в разработке государственных социальных программ и планировании развития городских агломераций.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_21_81,04.21.81,Социальная деятельность. Социальные проблемы,Раздел: СОЦИОЛОГИЯ. Область: Общество как система. Социальные отношения и процессы. Социальная деятельность. Социальные проблемы,3,Социальная деятельность. Социальные проблемы,"Раздел «СОЦИОЛОГИЯ» включает область «Общество как система. Социальные отношения и процессы», в рамках которой выделяется концепт «Социальная деятельность. Социальные проблемы» (04.21.81). Он охватывает изучение дисфункций социальной системы и негативных явлений в обществе (social issues), таких как бедность, маргинализация и дискриминация. В фокусе исследования — социальные проблемы (social problems), механизмы их возникновения и проявления, а также формы и модели социальной деятельности (social activity), направленные на их преодоление. К типичным задачам относятся анализ уровня социального неравенства (social inequality), выявление групп социального риска и оценка эффективности мер социальной поддержки. Методы исследования включают социологические опросы, контент‑анализ СМИ и статистическую обработку данных. Результаты применяются в сфере социальной политики и при разработке программ социального развития.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_21,04.41.21,Социальные классы. Социальная стратификация и мобильность,"Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Социальные классы. Социальная стратификация и мобильность",3,Социальные классы. Социальная стратификация и мобильность,"Концепт «Социальные классы. Социальная стратификация и мобильность» (04.41.21) в рамках раздела «Социология» изучает структуру общества через призму социальных классов и их взаиморасположения, то есть социальной стратификации (social stratification), а также процессы перемещения индивидов и групп между уровнями этой структуры — социальной мобильности (social mobility). К смежным обозначениям тематики относятся понятия «расслоение общества» и «социальное неравенство». В фокусе исследований — анализ классовой структуры (class structure), факторов социальной мобильности, механизмов воспроизводства неравенства. Среди типичных методов — социологические опросы, анализ статистических данных, кейс‑стади отдельных социальных групп. Результаты исследований применяются в разработке социальной политики и в прогнозировании социально‑экономических изменений.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_31,04.41.31,Социальные группы. Коллективы,"Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Социальные группы. Коллективы",3,Социальные группы. Коллективы,"Концепт «Социальные группы. Коллективы» (04.41.31) в рамках раздела «Социология», области «Социальные классы, общности и группы» охватывает изучение объединений людей, связанных общими интересами, целями или условиями жизнедеятельности. К ключевым понятиям относятся: социальная группа (social group), коллектив (collective), групповая динамика (group dynamics), нормы и ценности группы (group norms and values). Синонимичные и родственные понятия — малые группы, трудовые коллективы, командные образования. В рамках направления исследуются структура и иерархия внутри групп, механизмы социализации и сплочённости, конфликты и способы их разрешения. Прикладное значение концепта проявляется, например, в организационной психологии и управлении персоналом — для оптимизации взаимодействия в рабочих командах и повышения эффективности групповой деятельности.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_41,04.41.41,Этнические общности,"Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Этнические общности",3,Этнические общности,"Этнические общности (ethnic communities) — предмет изучения в рамках социологии, в частности в разделе «Социальные классы, общности и группы». Концепт охватывает исследования этносов, народностей и племён (этнических групп, этнокультурных сообществ), их идентичности (ethnic identity), традиций, культурных особенностей и механизмов сохранения этнической самобытности. В рамках направления анализируют процессы этногенеза, межэтнические отношения и взаимодействие культур, а также изучают вопросы этнической самоидентификации и ассимиляции. Типичные методы — социологические опросы, этнографическое наблюдение, анализ культурных практик. Результаты исследований применяются в сфере национальной политики и в работе с миграционными процессами.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_51,04.41.51,Экологические общности,"Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Экологические общности",3,Экологические общности,"Экологические общности (environmental communities) — подраздел в рамках социологии, относящийся к области «Социальные классы, общности и группы», объединяющий группы людей, сплочённых вокруг экологических ценностей, практик и проблем. К родственным понятиям относятся «экологические движения» и «зелёные сообщества». В рамках изучения экологических общностей исследуются механизмы формирования экологической идентичности (environmental identity), динамика коллективных действий (collective action) и роль гражданской активности в решении природоохранных задач. Типичные методы исследования включают социологические опросы, кейс‑стади и анализ дискурса в публичных дискуссиях об экологии. Результаты исследований применяются в сфере разработки экологической политики и просвещения, а также при планировании мероприятий по устойчивому развитию территорий.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_61,04.41.61,Социально-демографические и профессиональные общности,"Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Социально-демографические и профессиональные общности",3,Социально-демографические и профессиональные общности,"Социально‑демографические и профессиональные общности (socio‑demographic and professional communities) — подраздел в рамках области «Социальные классы, общности и группы» социологии, фокусирующийся на изучении групп людей, объединённых по демографическим (возраст, пол, семейное положение) и профессиональным признакам (род занятий, квалификация, сфера деятельности). В рамках этого направления исследуются социальная структура, профессиональная стратификация и динамика демографических процессов. Типичные методы включают социологические опросы, анализ статистических данных и когортные исследования. К родственным понятиям относятся «социально‑профессиональные группы» и «демографические группы». Результаты исследований применяются в государственном управлении при разработке социальной политики и в маркетинге для сегментации аудитории.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_41_63,04.41.63,"Союзы, объединения, организации","Раздел: СОЦИОЛОГИЯ. Область: Социальные классы, общности и группы. Союзы, объединения, организации",3,"Союзы, объединения, организации","Раздел «Социология» включает область «Социальные классы, общности и группы», в рамках которой изучаются союзы, объединения, организации (associations, unions, organizations) — формальные и неформальные структуры, объединяющие индивидов на основе общих интересов, целей или задач. К родственным понятиям относятся общественные организации, ассоциации и коалиции. В рамках данного концепта исследуются механизмы формирования и функционирования таких структур, их внутренняя структура и иерархия, а также взаимодействие с другими социальными акторами. Среди типичных методов — социологические опросы, кейс‑стади (case studies) и анализ институциональных практик. Результаты исследований применяются, например, в сфере разработки политики поддержки гражданского общества и при планировании социальных программ.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_51_21,04.51.21,Социальная экология,"Раздел: СОЦИОЛОГИЯ. Область: Социология сфер социальной жизни, социальных явлений и институтов. Социальная экология",3,Социальная экология,"Социальная экология (social ecology) — раздел социологии, изучающий взаимодействие общества и природной среды, закономерности социоэкологических процессов и влияние экологических факторов на социальные структуры и поведение людей. В рамках социальной экологии исследуются такие понятия, как экологическая культура, экологическая безопасность (environmental safety), устойчивое развитие (sustainable development) и антропогенное воздействие (anthropogenic impact). К родственным понятиям относятся «социоэкология» и «экологическая социология». Среди типичных задач — анализ экологических рисков, изучение отношения различных социальных групп к проблемам охраны окружающей среды и оценка эффективности природоохранного поведения. Прикладное значение социальной экологии проявляется, например, в разработке стратегий городского развития с учётом экологических ограничений и в формировании программ экологического просвещения населения.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_51_23,04.51.23,Социология народонаселения,"Раздел: СОЦИОЛОГИЯ. Область: Социология сфер социальной жизни, социальных явлений и институтов. Социология народонаселения",3,Социология народонаселения,"Социология народонаселения (demography sociology), входящая в раздел «Социология сфер социальной жизни, социальных явлений и институтов», изучает социальные аспекты воспроизводства и динамики населения. В рамках этой области исследуются демографические процессы (demographic processes), миграция (migration), рождаемость (birth rate) и смертность (mortality), а также их взаимосвязь с социальными институтами и общественными изменениями. Родственные понятия — демографическая социология, социология демографии. Типичные задачи включают анализ возрастной структуры населения, изучение миграционных потоков и оценку влияния социально‑экономических факторов на демографическое поведение. Результаты исследований применяются в разработке социальной политики и планировании развития территориальных сообществ.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_51_25,04.51.25,Социология экономики,"Раздел: СОЦИОЛОГИЯ. Область: Социология сфер социальной жизни, социальных явлений и институтов. Социология экономики",3,Социология экономики,"Социология экономики (economic sociology), входящая в область «Социология сфер социальной жизни, социальных явлений и институтов», изучает взаимосвязь экономических процессов и социальных структур, а также влияние социальных факторов на экономическое поведение индивидов и групп. В рамках этого направления исследуются такие феномены, как экономические институты (economic institutions), социальные сети (social networks), модели потребительского поведения и механизмы формирования экономических ценностей. К ключевым методам относятся социологический опрос, анализ статистических данных и кейс‑стади. Среди прикладных областей — изучение рынков труда, исследование практик финансового поведения населения и анализ социальной стратификации в контексте экономических трансформаций.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_51_27,04.51.27,Социология сфер материального производства и обслуживания,"Раздел: СОЦИОЛОГИЯ. Область: Социология сфер социальной жизни, социальных явлений и институтов. Социология сфер материального производства и обслуживания",3,Социология сфер материального производства и обслуживания,"Социология сфер материального производства и обслуживания (04.51.27) — раздел социологии, изучающий социальные аспекты функционирования отраслей, создающих материальные блага и оказывающих услуги. В рамках этого направления исследуются трудовые коллективы, профессиональные сообщества (professional communities), социальные отношения в организациях, а также влияние производственных процессов на социальную структуру. Родственные понятия — «социология производства», «социальная организация труда», «социология сферы услуг». Среди ключевых задач — анализ трудовой мотивации, изучение корпоративной культуры (corporate culture) и социальных конфликтов на предприятиях. Типичные методы исследования включают социологические опросы, включённое наблюдение и анализ статистических данных. Прикладное значение концепции проявляется, например, в оптимизации управления персоналом и совершенствовании системы обслуживания населения.",YandexGPT-235B v2
http://example.org/competencies#GRNTI_04_51_29,04.51.29,Социология техники,"Раздел: СОЦИОЛОГИЯ. Область: Социология сфер социальной жизни, социальных явлений и институтов. Социология техники",3,Социология техники,"Социология техники (sociology of technology) — раздел социологии, входящий в область «Социология сфер социальной жизни, социальных явлений и институтов», изучающий взаимодействие технических систем и общества. В рамках направления исследуются такие феномены, как технологическая культура, социотехнические системы (sociotechnical systems), инновационное поведение и диффузия инноваций (diffusion of innovations). К ключевым задачам относятся анализ влияния технологий на социальные структуры, изучение практик использования технических артефактов и оценка социальных последствий технологического развития. Среди распространённых методов — кейс‑стади, этнографические исследования и анализ больших данных (big data). Прикладное значение концепции проявляется, например, в сфере разработки политики технологического регулирования и в проектировании человеко‑ориентированных технологий.",YandexGPT-235B v2
