doc_id,segment_index,segment_text,top_code,top_label,grnti_codes
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),20,ИНФОРМАТИКА,27.23.17;27.23.19;27.23.21;27.27.17;27.31.15
gisnauka_133,1,"«Московский центр фундаментальной и прикладной математики» создан по инициативе ректора МГУ, академика РАН, В.А. Садовничего в 2019 году на основании Соглашения о создании консорциума с участием Московского государственного университета имени М.В.Ломоносова, Института прикладной математики имени М.В. Келдыша РАН и Института вычислительной математики имени Г.И. Марчука РАН.",20,ИНФОРМАТИКА,27.23.17;27.23.19;27.23.21;27.27.17;27.31.15
gisnauka_133,2,Цель Центра – сохранение и укрепление ведущих позиций России в области математических наук.,20,ИНФОРМАТИКА,27.23.17;27.23.19;27.23.21;27.27.17;27.31.15
gisnauka_135,0,Фотоника в микроволновом диапазоне для квантовой информатики и квантовой электроники на чипе,20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,2,"Разработана и исследована функционирующая схема детектора с малым размером сверхпроводящего острова, число куперовских пар на котором позволяет достичь однофотонной чувствительности.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,3,"Проведены СВЧ-измерения детекторов, которые показали необходимость использования квазичастич ных ловушек для улучшения работы детектора.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,4,Разработана принципиальная схема и изготовлены образцы узкополосного делителя микроволнового сигнала на чипе.,20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,5,Разработанные образцы позволяют эффективно расщеплять СВЧ сигнал.,20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,7,"Схемы представляют из себя джозефсоновские СКВИды, включенные",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,8,"последовательно с центральной жилой копланарной линии и шунтированные большими емкостями, реализованными как в виде встречно-штыревых преобразователей, так и в виде планарных конденсаторов на чипе.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,9,"-При помощи высококогерентного кубита-трансмона, использующегося в схеме источника фотонов, внутренняя эффективность источника была увеличена до 99 % -Получены улучшенные результаты измерения корреляционных функций сигналов, направленных с однофотонного источника на линейные усилители при помощи интерференционной схемы Хэнбери-Брауна-Твисса.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_135,10,"Результаты проекта широко освещались в российских и зарубежных СМИ, например: 1)Телеканал ·культура"". Черные дыры, белые пятна. Эфир 17.10.2019",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,0,Фотоника в микроволновом диапазоне для квантовой информатики и квантовой электроники на чипе,20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,2,"1. Спроектирована и реализована экспериментальная схема, позволяющие изучать смешение одиночных фотонов и когерентных микроволновых импульсов на пробной двухуровневой системе.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,3,"2. Отработаны технологические маршруты, позволяющие изготавливать образцы с источником одиночных фотонов и пробным кубитом на одном чипе.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,4,"3. Проведены измерения смешения последовательностей когерентных импульсов с двумя различными несущими частотами в зависимости от: взаимного расположения импульсов, длительности отдельных импульсов, длительности всей последовательности импульсов и других параметров.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,5,"4. Проведено теоретическое описание полученных в п. 3 результатов, экспериментальные данные хорошо согласуются с аналитическими и численными результатами. Показано, что полученные результаты объясняются многофотонными процессами нелинейного смешивания когерентных состояний.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_136,7,"6. Экспериментально продемонстрирован детектор СВЧ фотонов на основе копланарного волновода, шунтированного Проект № 16-12-00070/2020 Страница 5 из 32 индуктивностью. Индуктивность выполнена в виде сверхпроводящего мостика Ti-Pt, с чувствительностью к потоку энергии для фотонов на частоте 6 GHz порядка 100 фотонов/мкс (надёжность доверительного интервала чувствительности - 95%). Результат приведёт для времени усреднения равного 10 сек.",20,ИНФОРМАТИКА,29.19.22;29.19.29
gisnauka_137,0,Фундаментальные и поисковые исследования путей повышения эффективности комплексного использования разнородных пространственных данных в интересах ускорения цифровой трансформации экономики и обеспечения устойчивого развития территорий Российской Федерации,20,ИНФОРМАТИКА,36.16.03;36.23.25;36.23.35;36.33.27
gisnauka_137,2,"Методы исследований: методы системного анализа, математического и геоинформационного моделирования, физической геодезии, общегеографического и тематического картографирования, прикладной информатики, машинного обучения, вычислительного эксперимента. Исследования проводились по пяти научным направлениям, имеющим существенное значение для повышения эффективности комплексного использования разнородных пространственных данных в интересах ускорения цифровой трансформации экономики и обеспечения устойчивого развития территорий.",20,ИНФОРМАТИКА,36.16.03;36.23.25;36.23.35;36.33.27
gisnauka_137,4,Область применения: развитие исследований по тематике проекта; подготовка заявок и предложений по новым научно-исследовательски работам; интеллектуальная деятельность; подготовка диссертаций и научно-технических публикаций; модернизация профильных учебных курсов и образовательных программ.,20,ИНФОРМАТИКА,36.16.03;36.23.25;36.23.35;36.33.27
gisnauka_139,0,Ислам в советской историографической традиции: политика государства и исторические исследования,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,2,Цель работы – раскрыть содержание историографической традиции изучения ислама в контексте влияния советской государственной политики.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,4,1. Выявить факторы формирования основ светской методологии при исследовании религиозных тем в условиях изменившейся научной и политической конъюнктуры в 1920 – 1930 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,5,2. Раскрыть специфику материалистических подходов применительно к концепциям генезиса ислама в советской исторической науке 1930-х годов.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,6,3. Выявить содержание идеологических установок научно-атеистической пропаганды и проанализировать их воздействие на изучение ислама в исследованиях в 1950 – 1960 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,7,4. Охарактеризовать процесс институционального оформления изучения ислама в советской исторической науке на примере реформ Института востоковедения в 1950-х годах.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,8,5. Выявить предметно-тематическую эволюцию изучения ислама с учетом задач политики советского государства по анализу исламской специфики в странах Ближнего Востока и Африки.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,9,6. Определить воздействие атеистической политики советского государства на предметно-тематическое развитие исследований ислама в отечественной науке в 1970-х гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_139,10,7. Обосновать влияние исламской революции в Иране и ввода войск в Афганистан на формирование традиции изучения ислама в исторической науке 1980 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.01.07;03.01.09;03.23.55
gisnauka_142,0,Влияние религии и атеизма на молодежь 1958 - 1964 гг. (на материалах Тамбовской области),21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_142,1,Цель: изучение места и роли молодежи во взаимоотношениях церкви и государства на материалах Тамбовской области.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_142,2,"Выяснены взаимоотношения молодежи с религиозными общинами, а также с государственными, партийными, общественными организациями, стремившимися ликвидировать религиозные настроения в молодежной среде на рубеже 1950-х - 1960-х гг.",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_142,3,"Особое внимание уделено влиянию на молодежь Русской православной церкви, евангельских христиан-баптистов, истинно- православных христиан, молчальников, хлыстов, субботников, молокан, мусульман и иудеев, а также комсомола.",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_142,4,"Охарактеризована религиозная ситуация в Тамбовской области; выявлены проявления религиозности молодежи, формы и методы привлечения молодежи в общины различных религиозных направлений, роль молодежи в них.",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_142,5,Показаны особенности советской атеистической практики в отношении молодежи в 1958 - 1964 гг.; оценена эффективность атеистической деятельности государственных и общественных организаций.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;03.81.37
gisnauka_143,0,Государственно-конфессиональные отношения в Алтайском крае в 1945 - 1990 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,1,Исследована система отношений государства и религиозных объединений в СССР в 1945 - 1990 гг. с целью изучить эволюцию и характер развития отношений партийных и государственных органов с религиозными объединениями Алтайского края в 1945 - 1990 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,2,Определены основные этапы развития государственно-конфессиональных отношений в Алтайском крае в 1945 - 1990 гг.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,3,"Выявлены особенности религиозной ситуации в Алтайском крае в 1945 - 1990 гг. (конфессиональный состав, институциональное представительство религиозных направлений, численность верующих).",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,4,Проведен комплексный анализ религиозных объединений немцев в крае в исследуемый период.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,5,Проанализированы формы и методы осуществления государственной политики в отношении религиозных объединений.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,6,Рассмотрены опыт и результаты проведения научно-атеистической пропаганды в Алтайском крае.,21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,7,"В научный оборот введено значительное количество ранее неизвестных сведений, раскрывающих и конкретизирующих региональные особенности государственно-конфессиональных отношений.",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_143,8,"Исследование содержит обширный фактический материал, который можно использовать при подготовке учебных курсов по изучению религиозных объединений и истории становления и развития государственно-конфессиональных отношений в Алтайском крае в советский период.",21,РЕЛИГИЯ. АТЕИЗМ,03.23.55;21.41.45;21.91.00
gisnauka_144,0,Религиозное мифотворчество в обыденной религиозности населения Байкальского региона,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,1,Предложено решение проблемы факторов и механизмов развития религии.,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,2,"Доказано, что явления религиозного мифотворчества неизменно сопровождают развитие человечества, однако увеличение их влияния приходится на кризисные периоды.",21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,3,"Обоснованы факторы, стадии и процессы взаимодействия религиозного мифотворчества и обыденной религиозности Байкальского региона.",21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,4,Произведен сравнительный анализ элементов мифорелигиозного пространства Байкальского региона.,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,5,Выявлены особенности современного религиозного мифотворчества религиозных традиций Байкальского региона.,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,6,Результаты социологического исследования религиозности населения Забайкальского края позволили провести моделирование мифорелигиозного пространства.,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_144,7,Обоснованы закономерности развития мифорелигиозного пространства в контексте взаимодействия обыденной религиозности и религиозного мифотворчества.,21,РЕЛИГИЯ. АТЕИЗМ,02.71.00;21.21.31;21.31.35;21.31.55
gisnauka_145,0,Социокультурные особенности репрезентации религиозного опыта в общественных науках советского периода,21,РЕЛИГИЯ. АТЕИЗМ,02.91.91;13.09.00;21.31.55
gisnauka_145,1,"Цель: культурно-историческая реконструкция, теоретический анализ и выявление особенностей основных этапов социокультурной репрезентации религиозного опыта в общественных науках советского периода.",21,РЕЛИГИЯ. АТЕИЗМ,02.91.91;13.09.00;21.31.55
gisnauka_146,0,Ислам и женщина в современной Турции (опыт философско-культурологического анализа),21,РЕЛИГИЯ. АТЕИЗМ,21.15.47;21.41.63
gisnauka_146,1,"Цель: комплексное исследование поэтапных перемен в философском понимании роли женщины в контексте административно-правовых, социальных, духовно-религиозных и культурных преобразований в Турецкой Республике.",21,РЕЛИГИЯ. АТЕИЗМ,21.15.47;21.41.63
gisnauka_146,2,"Изучен опыт Турецкой Республики по конституционному закреплению за женщиной равного с мужчиной правового статуса, осуществлению административно-организационных мер, призванных обеспечить ей достойное место в семье, обществе и государстве.",21,РЕЛИГИЯ. АТЕИЗМ,21.15.47;21.41.63
gisnauka_147,1,"Объект исследования: феномен религиозного неомодернизма, представленный эзотерическими доктринами.",21,РЕЛИГИЯ. АТЕИЗМ,21.15.69;21.41.67
gisnauka_147,2,Цель: раскрытие образа человека в религиозном неомодернизме.,21,РЕЛИГИЯ. АТЕИЗМ,21.15.69;21.41.67
gisnauka_147,3,"Проведен всесторонний философский и социокультурный анализ образа человека в религиозном неомодернизме, а также в российском религиозном неомодернизме.",21,РЕЛИГИЯ. АТЕИЗМ,21.15.69;21.41.67
gisnauka_147,4,Расширена теоретическая база религиоведческого анализа феномена новых религиозных организаций в современной России.,21,РЕЛИГИЯ. АТЕИЗМ,21.15.69;21.41.67
gisnauka_147,5,"Результаты могут быть использованы в качестве исходных данных в дальнейших более масштабных исследованиях проблем, связанных с изучением новых религиозных организаций, а также в учебном процессе при чтении курсов лекций по религиоведению, религиозной антропологии, при разработке спецкурсов по проблематике новых религиозных движений.",21,РЕЛИГИЯ. АТЕИЗМ,21.15.69;21.41.67
gisnauka_150,0,ИЗУЧЕНИЕ СЕВЕРНЫХ ТЕРРИТОРИЙ ЕВРОПЕЙСКОЙ РОССИИ: ФОРМИРОВАНИЕ НАУЧНЫХ СООБЩЕСТВ,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,1,Объект исследования – деятельность научного сообщества (коллективная и индивидуальная) и его роль в процессе научного изучения арктических и приарктических территорий России.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,2,"Предмет исследования – организованные научные сообщества и отдельные исследователи, которые изучали европейский Север России на протяжении второй половины XIX – XX вв.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,3,Цель исследования – комплексное изучение историко-научного материала с целью воссоздания целостной картины становления и развития отдельных наук и отраслей научного знания на европейском Севере России в контексте поступательного процесса освоения региона во взаимосвязи с государственно-политическими задачами и промышленно-экономическим развитием страны.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,4,"Основные исследовательские задачи по данной теме предполагают комплексное исследование специфики функционирования отечественной академической науки и профессиональной деятельности ученых на сломе эпох, в новых политических и социально-экономических условиях; развитие географических, -геологических, биологических, этнолого-антропологических исследований; выявление, анализ и введение в научный оборот документальных источников по истории научных изысканий Севера России и к биографиям известных ученых-исследователей этой территории.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,5,Методологической основой проводимых исследований является опора на взаимодополняющие принципы и подходы исторического познания.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,6,"Работа базируется на принципах: историзма и научной объективности, а также общенаучные методы: анализ и синтез, описание и построение аналогий.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,7,В ходе выполнения темы в 2023 г. авторским коллективом выявлены и введены в научный оборот новые исторические свидетельства об освоении и изучении европейского Севера России и многогранной деятельности научного сообщества России в конце XIX–XX вв.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_150,8,"Результаты научных исследований отражены в 15 научных публикациях, в том числе опубликовано: 7 статей в рецензируемых журналах и 8 статей в рецензируемых сборниках; представлено 18 докладов на Международных и Всероссийских научных конференциях.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,12.09.09;12.21.25;12.21.69
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,1,"Цель работы в отчетный период - исследование процессов экономической, социальной, политической модернизации стран Северной Африки и Африканского Рога (начатых в регионе в конце ХХ в. и получивших свое продолжение в 2000-е гг.), их влияния на внутриполитическое положение и международную безопасность.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,2,"В рамках исследуемой темы анализировались содержание, характер и эффективность проводимых в отдельных странах реформ, направленных на обновление/трансформацию национальных экономик, сложившихся систем, моделей политической власти, социальной сферы.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,3,"Продолжилось изучение вопросов международного сотрудничества и безопасности в регионе Северной Африки и Африканского Рога, конфликтов, в том числе вооруженных, нарастающего военного присутствия мировых держав и региональных акторов.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,4,"Работа опиралась на комплексный, многофакторный, сравнительный, мир-системный анализ объекта исследования.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,5,"Полученные научные результаты подтверждают вывод о том, что последний период характеризуется резким усложнением всей общественно-политической жизни в одном из наиболее конфликтогенных районов мира и в мире в целом, беспрецедентными политическими потрясениями.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_151,6,"Проведенный анализ позволил более полно представить и учесть при выработке внешнеполитического курса Российской Федерации природу современных международных отношений в регионе и шире - в переходных обществах стран Африки, Азии и Латинской Америки.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.51.25;11.25.19;11.25.33;23.61.00
gisnauka_152,0,Научное обеспечение деятельности правоохранительных органов по борьбе с преступностью,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,10.79.00;10.85.45
gisnauka_152,1,Цель: на основе комплексного всестороннего анализа преступности в стране и особенностей региона (Республика Бурятия) разработать предложения и рекомендации по совершенствованию мер борьбы с ней.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,10.79.00;10.85.45
gisnauka_152,2,"Проведено комплексное изучение преступности с учетом изменившегося законодательства и современных тенденций, имеющих место в стране и регионе, отдельных ее видов.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,10.79.00;10.85.45
gisnauka_152,3,"Проанализирована правоприменительная практика, и выявлены недостатки правоохранительной работы в стране и регионе.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,10.79.00;10.85.45
gisnauka_152,4,Даны предложения по совершенствованию правового регулирования правоохранительной деятельности.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,10.79.00;10.85.45
gisnauka_153,0,Вклад субъектов Федерации в отношения России со странами Латинской Америки (1993 - 2012 гг.),23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.09.55;03.91.00
gisnauka_153,1,"Цель: выявление особенностей становления региональной политики России в целом, ее проблем и противоречий, развития международной деятельности определенных субъектов Федерации на примере изучения их вклада в сотрудничество со странами Латинской Америки.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.09.55;03.91.00
gisnauka_153,2,"Впервые проведен комплексный анализ связей и сотрудничества отдельных субъектов Российской Федерации (Удмуртии, Татарстана, Волгоградской обл. и г. Санкт-Петербурга) с латиноамериканским регионом; изучены формы их взаимодействия, что в свою очередь помогает определить компетенцию, полномочия и перспективы субъектов РФ в международной сфере.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.09.55;03.91.00
gisnauka_153,3,"Выявлено влияние отдельных регионов на внешнюю политику РФ в отношении стран Латинской Америки, что связано с определением новых возможностей для расширения взаимовыгодного сотрудничества.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.09.55;03.91.00
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.71.09;23.23.00;73.39.01
gisnauka_154,1,"Цель: оценить эффективность развития трубопроводного транспорта России, ориентированного на поставки углеводородов в страны Тихоокеанского региона.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.71.09;23.23.00;73.39.01
gisnauka_154,2,"Предложена методика анализа обеспеченности транспортной системой региона, позволяющая провести комплексное изучение состояния транспорта углеводородов как по стране в целом, так и по отдельным крупным макрорегионам.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.71.09;23.23.00;73.39.01
gisnauka_154,3,Найден подход к оценке эффективности формирования трубопроводной системы для обоснования приоритетных направлений развития инфраструктуры транспорта углеводородов на востоке России.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.71.09;23.23.00;73.39.01
gisnauka_154,4,"Результаты исследования внедрены в НГУ в рамках специализации ""Экономика и управление топливно-энергетическим комплексом"".",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,06.71.09;23.23.00;73.39.01
gisnauka_155,0,Миграционные процессы и их влияние на формирование постоянного населения России,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,05.11.15;05.11.27;05.11.69;05.41.03
gisnauka_155,1,"Разработана методология изучения миграционных процессов как источника формирования постоянного населения с позиций многофункциональной природы миграционной подвижности и эволюции категории ""постоянное население"".",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,05.11.15;05.11.27;05.11.69;05.41.03
gisnauka_155,2,"Предложен комплексный подход к оценке миграционных процессов при формировании постоянного населения России, представляющий собой совокупность индикаторов, характеризующих миграционную подвижность отдельных групп населения страны и ее регионов.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,05.11.15;05.11.27;05.11.69;05.41.03
gisnauka_156,0,Тамбовский род дворян Давыдовых: вклад в историю России и губернии (конец XVIII в. - первая четверть XX в.),23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.23.31;03.23.55;03.81.25;04.71.31
gisnauka_156,1,Цель: всестороннее изучение вклада дворянского рода Давыдовых в историю России и Тамбовской губернии.,23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.23.31;03.23.55;03.81.25;04.71.31
gisnauka_156,2,"Впервые на конкретно-историческом материале комплексно изучены роль и место отдельного дворянского рода ""второго плана"" в развитии региона и страны в целом.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.23.31;03.23.55;03.81.25;04.71.31
gisnauka_156,3,"Результаты могут быть использованы при подготовке работ по истории российского дворянства, социальной истории и исторической демографии, в преподавании общих и специальных курсов отечественной истории, при создании музейных выставок и экспозиций.",23,КОМПЛЕКСНОЕ ИЗУЧЕНИЕ ОТДЕЛЬНЫХ СТРАН И РЕГИОНОВ,03.23.31;03.23.55;03.81.25;04.71.31
gisnauka_157,0,Теория и методология виктимологического противодействия преступности в Российской Федерации,26,КОМПЛЕКСНЫЕ ПРОБЛЕМЫ ОБЩЕСТВЕННЫХ НАУК,10.77.21;10.77.51
gisnauka_157,2,"Цель работы — анализ причин виктимизации российского общества от криминальных угроз, научное обоснование концепции виктимологического противодействия преступности, определение ее места и роли в системе криминологического предупреждения преступности, построение модели виктимологического противодействия преступности в Российской Федерации, а также разработка ее показателей и критериев эффективности в современных условиях.",26,КОМПЛЕКСНЫЕ ПРОБЛЕМЫ ОБЩЕСТВЕННЫХ НАУК,10.77.21;10.77.51
gisnauka_157,3,"Научная новизна исследования обусловлена тем, что в нем разработано комплексное решение соответствующих проблем в условиях современных общественно-правовых реалий, изучены современные вопросы противодействия преступности с учетом применения методологических подходов, основанных на комплексном анализе и синтезе доктринальных направлений науки уголовного права и криминологии, касающихся особенностей виктимологического противодействия преступности.",26,КОМПЛЕКСНЫЕ ПРОБЛЕМЫ ОБЩЕСТВЕННЫХ НАУК,10.77.21;10.77.51
