doc_id,segment_index,segment_text,leaf_code,top_section
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_151,0,Процессы модернизации в странах Северной Африки и Африканского Рога и их влияние на международную безопасность (промежуточный),23.61.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_162,0,"Комплексное предупреждение преступлений, совершаемых в общественных местах в городах Монголии",23.53.00,23
gisnauka_154,0,Оценка эффективности развития трубопроводного транспорта России с учетом экспортной ориентированности на страны Тихоокеанского региона,23.23.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.51.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.60.00,23
gisnauka_53,0,"Механизмы продвижения стратегических интересов ключевых европейских акторов в странах Африки и Ближнего Востока: институты, принципы функционирования, прогнозы",23.40.00,23
gisnauka_448,0,"Разработка высоких технологий автодорожного комплекса на основе использования высокоавтоматизированных транспортных средств, интеллектуальных методов управления и контроля, новых материалов (заключительный)",27.35.30,27
gisnauka_304,1,"Полезная модель относится к области автоматики и вычислительной техники, в частности, к устройствам, осуществляющим преобразование угловой величины в двоичных код, включающим в свой состав датчик углового положения типа синусно-косинусный вращающий трансформатор или индукционный редуктосин.",27.41.17,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.35.00,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.03.19,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.39.21,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.17,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.39.00,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.47.17,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.39.17,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.45.17,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.27.17,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.21,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.19,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.41.00,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.23.00,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.43.00,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.17.33,27
gisnauka_176,0,Методы математической кибернетики в задачах теории управляющих систем,27.47.15,27
gisnauka_188,0,"Алгебраические, аналитические и численные методы моделирования для задач компьютерных наук и физики неоднородных систем",27.17.15,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.25.19,27
gisnauka_177,0,Разработка робастных методов и алгоритмов машинного обучения для повышения эффективности функционирования многослойных сетей,27.47.23,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.39.25,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.43.15,27
gisnauka_506,0,Разработка и исследование новых математических моделей и методов решения широкого спектра задач защиты информации,27.15.25,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.31.15,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.47.19,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.19,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.27.17,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.17,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.43.00,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.43.15,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.43.00,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.21,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.47.19,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.17.33,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.39.17,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.47.19,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.35.00,27
gisnauka_506,0,Разработка и исследование новых математических моделей и методов решения широкого спектра задач защиты информации,27.15.25,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.41.00,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.35.00,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.41.00,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.25.19,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.17,27
gisnauka_176,0,Методы математической кибернетики в задачах теории управляющих систем,27.47.15,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.45.17,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.27.17,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.03.19,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.35.00,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.27.17,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.39.25,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.45.17,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.45.17,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.23.00,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.25.19,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.43.15,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.41.00,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.17,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.43.15,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.23.00,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.21,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.23.00,27
gisnauka_304,1,"Полезная модель относится к области автоматики и вычислительной техники, в частности, к устройствам, осуществляющим преобразование угловой величины в двоичных код, включающим в свой состав датчик углового положения типа синусно-косинусный вращающий трансформатор или индукционный редуктосин.",27.41.17,27
gisnauka_506,0,Разработка и исследование новых математических моделей и методов решения широкого спектра задач защиты информации,27.15.25,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.21,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.25.19,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.41.00,27
gisnauka_168,0,"Разработка новых методов в гармоническом анализе, теории операторов, дифференциальных уравнениях и теории обобщенных функций",27.39.17,27
gisnauka_177,0,Разработка робастных методов и алгоритмов машинного обучения для повышения эффективности функционирования многослойных сетей,27.47.23,27
gisnauka_8,0,Разработка новых методов анализа сложных систем для экономических и теоретико-игровых приложений,27.47.19,27
gisnauka_304,1,"Полезная модель относится к области автоматики и вычислительной техники, в частности, к устройствам, осуществляющим преобразование угловой величины в двоичных код, включающим в свой состав датчик углового положения типа синусно-косинусный вращающий трансформатор или индукционный редуктосин.",27.41.17,27
gisnauka_313,0,Математические модели и вычислительные технологии для исследования природных и технических систем,27.35.00,27
gisnauka_167,1,"Объектом исследования являются фундаментальные структуры и методы современной математики, лежащие в основе анализа сложных систем.",27.39.25,27
gisnauka_177,0,Разработка робастных методов и алгоритмов машинного обучения для повышения эффективности функционирования многослойных сетей,27.47.23,27
gisnauka_133,0,РАЗВЕРНУТЫЙ НАУЧНЫЙ ОТЧЕТ о выполненных исследованиях и разработках в рамках реализации программы развития Отделения научного центра мирового уровня: Московский государственный университет имени М.В. Ломоносова по теме: «Создание и развитие научного центра мирового уровня «Московский центр фундаментальной и прикладной математики» (соглашение № 075-15-2025-345)» (промежуточный) Этап 1 (2025 год),27.23.19,27
